ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Acadia NP,ACAD,National Park,Northeast,ME,2000,December,14961,20373,89766,20373,,,87,15,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,January,18090,20373,119394,20373,,,57,6,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,February,23926,19923,157911,19923,,,87,15,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,March,35473,20373,234122,20373,,,105,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,April,76007,21723,440841,21723,,,2088,264,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,May,157353,21923,912647,21923,,,6888,1431,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,June,325242,21723,1886403,21723,,,15564,2913,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,July,558641,21923,2793205,21923,,,32553,6522,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,August,630240,21923,3151200,21923,,,37452,6384,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,September,377456,21723,1887280,21723,,,17712,5106,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,October,257280,20373,1543680,20373,,,5232,1950,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,November,41353,20223,248118,20223,,,717,126,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2001,December,15490,20373,92940,20373,,,90,30,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,January,15309,20373,101041,20373,,,123,3,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,February,25071,19923,165470,19923,,,78,18,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,March,34498,20373,227687,20373,,,300,75,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,April,72528,21723,420662,21723,,,2040,288,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,May,163145,21923,946239,21923,,,7191,1227,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,June,325441,21723,1887557,21723,,,16923,3135,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,July,571119,21923,2855596,21923,,,34764,4959,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,August,636824,21923,3184121,21923,,,38577,5607,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,September,392531,21723,1962653,21723,,,15666,5259,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,October,271312,20373,1627869,20373,,,6225,1881,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,November,36589,20223,219531,20223,,,381,60,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2002,December,14205,20373,85231,20373,,,72,33,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,January,22917,0,151251,0,,,93,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,February,21993,0,145152,0,,,30,6,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,March,34274,0,226211,0,,,174,24,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,April,68444,0,396975,0,,,2010,540,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,May,135443,6000,785568,6000,,,5844,924,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,June,309230,6000,1793536,6000,,,16104,2658,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,July,547836,6000,2739180,6000,,,33948,5247,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,August,595191,6000,2975956,6000,,,37677,5580,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,September,376060,6000,1880298,6000,,,14823,4857,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,October,262412,4500,1574472,4500,,,6216,1956,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,November,44294,0,265764,0,,,396,75,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2003,December,12968,0,77808,0,,,54,9,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,January,11861,0,78283,0,,,21,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,February,14266,0,94153,0,,,18,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,March,20952,0,138283,0,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,April,60180,0,349046,0,,,5490,909,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,May,134597,6000,780661,6000,,,57,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,June,305134,6000,1769774,6000,,,13683,2859,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,July,471406,6000,2357028,6000,,,29700,4902,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,August,524675,6000,2623373,6000,,,32556,5364,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,September,357146,6000,1785728,6000,,,14211,3975,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,October,261284,4500,1567701,4500,,,5610,1818,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,November,34125,0,204748,0,,,219,42,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2004,December,12221,0,73326,0,,,12,9,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,January,10810,600,71346,600,,,24,15,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,February,11831,600,78086,600,,,39,18,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,March,18917,600,124854,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,April,59773,600,346683,600,,,888,6,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,May,110330,7500,628052,7500,,,4011,834,63,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,June,275175,7500,1558937,7500,,,11058,2808,159,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,July,468512,7500,2313401,7500,,,24099,5145,301,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,August,519350,7500,2533618,7500,,,28812,6039,396,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,September,321070,7500,1489505,7500,,,12978,3351,204,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,October,207599,6000,1134918,6000,,,3906,1086,34,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,November,37101,600,222607,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2005,December,11016,600,66098,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,January,13494,600,89063,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,February,12924,600,85298,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,March,21695,600,143188,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,April,59034,600,342396,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,May,120889,7500,693274,7500,,,4005,882,90,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,June,244333,7500,1370876,7500,,,11661,2865,221,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,July,476631,7500,2342793,7500,,,28701,5049,343,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,August,506833,7500,2491536,7500,,,33684,5931,392,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,September,330649,7500,1545327,7500,,,13476,5277,204,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,October,249850,6000,1333269,6000,,,4725,2295,56,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,November,33903,600,203418,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2006,December,13353,600,80117,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,January,12415,600,81938,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,February,11068,600,73046,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,March,19220,600,126849,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,April,61775,600,358295,600,,,171,87,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,May,132152,7500,757674,7500,,,5445,1008,59,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,June,273765,7500,1564509,7500,,,11919,2691,198,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,July,461894,7500,2264711,7500,,,27162,5478,284,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,August,544892,7500,2675199,7500,,,35421,5979,358,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,September,371217,7500,1724744,7500,,,13368,5715,166,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,October,263311,6000,1401519,6000,,,5100,2322,26,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,November,41449,600,248695,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2007,December,9070,600,54418,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,January,10744,600,70910,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,February,11131,600,73463,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,March,17489,600,115426,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,April,53798,600,312027,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,May,125679,7500,720213,7500,,,5328,927,53,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,June,263542,7500,1506391,7500,,,13242,3138,171,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,July,470295,7500,2304254,7500,,,30990,4668,389,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,August,514443,7500,2503350,7500,,,34911,6051,369,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,September,319582,7500,1469491,7500,,,11214,4680,125,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,October,246533,6000,1304145,6000,,,5343,1734,122,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,November,32759,600,196553,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2008,December,9862,600,59172,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,January,9366,600,61813,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,February,9751,600,64358,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,March,19258,600,127103,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,April,59277,600,343809,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,May,129885,7500,746909,7500,,,5958,1104,52,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,June,244780,7500,1392499,7500,,,12210,3111,128,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,July,457622,7500,2247462,7500,,,28551,5376,346,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,August,586446,7500,2895445,7500,,,36180,5664,299,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,September,399789,7500,1851687,7500,,,17079,5637,212,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,October,258007,6000,1395369,6000,,,5064,1863,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,November,44042,600,264255,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2009,December,9475,600,56851,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,January,10510,600,69363,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,February,13398,600,88427,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,March,26080,600,172125,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,April,57992,600,336355,600,,,537,162,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,May,169898,7500,976316,7500,,,7743,2064,72,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,June,286635,7500,1641129,7500,,,15909,3357,153,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,July,545382,7500,2666213,7500,,,35916,7500,335,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,August,627918,7500,3071414,7500,,,37995,7248,313,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,September,431001,7500,1985058,7500,,,17229,6108,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,October,289114,6000,1543440,6000,,,5958,2382,101,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,November,36736,600,220414,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2010,December,9544,600,57262,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,January,10428,600,68825,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,February,9533,600,62916,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,March,19510,600,128763,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,April,58307,600,338182,600,,,411,63,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,May,132720,7500,755930,7500,,,6489,1572,90,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,June,297222,7500,1690818,7500,,,15534,4134,166,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,July,559892,7500,2749851,7500,,,36453,7119,389,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,August,583153,7500,2826553,7500,,,34884,6195,240,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,September,387868,7500,1807572,7500,,,17832,6075,167,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,October,270477,6000,1398762,6000,,,6276,2361,105,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,November,34192,600,205155,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2011,December,11343,600,68057,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,January,11930,600,78738,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,February,12388,600,81758,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,March,22684,600,149716,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,April,59471,600,344929,600,,,1338,174,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,May,157406,7500,894751,7500,,,7800,1467,29,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,June,309198,7500,1754612,7500,,,17220,3888,205,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,July,539234,7500,2661851,7500,,,36156,6540,300,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,August,574307,7500,2832259,7500,,,37554,7200,392,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,September,391810,7500,1857938,7500,,,17832,6291,334,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,October,302932,6000,1504128,6000,,,6387,1134,56,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,November,38385,600,230308,600,,,195,66,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2012,December,11307,600,67843,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,January,11249,600,74245,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,February,9869,600,65134,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,March,20631,600,136166,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,April,47090,600,273124,600,,,1203,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,May,133653,7500,751112,7500,,,5985,1230,45,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,June,315791,7500,1777331,7500,,,17415,4482,226,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,July,555308,7500,2720142,7500,,,34113,7569,368,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,August,617306,7500,3019366,7500,,,37020,7980,343,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,September,400400,7500,1848348,7500,,,17322,7107,184,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,October,94904,6000,390033,6000,,,1212,528,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,November,41181,600,247088,600,,,423,129,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2013,December,7540,600,45242,600,,,60,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,January,10459,600,69028,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,February,10258,600,67700,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,March,17502,600,115511,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,April,57211,600,331824,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,May,153013,7500,855861,7500,,,8133,1671,46,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,June,338845,7500,1910698,7500,,,19848,4761,285,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,July,561073,7500,2755060,7500,,,35091,8349,341,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,August,638152,7500,3122768,7500,,,36438,8394,285,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,September,418173,7500,1927870,7500,,,19992,7620,223,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,October,313920,6000,1661862,6000,,,6972,2574,50,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,November,31013,600,186077,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2014,December,13510,600,81058,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,January,12578,600,83017,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,February,10626,600,70132,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,March,18062,600,119207,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,April,63214,600,366642,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,May,187205,7500,1062976,7500,,,10248,1737,44,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,June,359661,7500,2031345,7500,,,20187,4776,222,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,July,606597,7500,2975978,7500,,,36642,7992,310,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,August,666767,7500,3266176,7500,,,36042,7902,332,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,September,479320,7500,2232571,7500,,,23814,7206,241,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,October,344362,6000,1867356,6000,,,8067,2481,84,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,November,48912,600,293469,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2015,December,13880,600,83282,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,January,17204,600,113549,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,February,16530,600,109098,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,March,28121,600,185597,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,April,94199,600,575374,600,,,885,168,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,May,217147,7500,1587762,7500,,,10521,1854,38,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,June,445410,7500,3496610,7500,,,25488,7938,303,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,July,696854,7500,4880430,7500,,,39942,11757,353,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,August,735945,7500,5075152,7500,,,40557,11649,381,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,September,570434,7500,3596598,7500,,,23148,10044,249,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,October,412416,6000,2663628,6000,,,12270,3219,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,November,55022,600,330133,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2016,December,14111,600,84665,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,January,15520,600,102429,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,February,14342,600,94657,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,March,20936,600,138175,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,April,85267,600,516088,600,,,594,195,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,May,222978,7500,1680423,7500,,,10827,3213,298,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,June,476191,7500,3657913,7500,,,24372,9360,298,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,July,743529,7500,5107426,7500,,,39429,12642,325,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,August,762436,7500,5209104,7500,,,39864,11874,336,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,September,595388,7500,3916584,7500,,,27054,13554,253,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,October,507594,6000,3201030,6000,,,10446,4974,87,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,November,53006,600,318037,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2017,December,12084,600,72504,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,January,11974,600,79026,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,February,12167,600,80301,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,March,23756,600,156790,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,April,72858,600,421428,600,,,0,0,0,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,May,249050,7500,1854392,7500,,,11325,3912,126,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,June,499163,7500,3861197,7500,,,25626,10479,323,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,July,759165,7500,5119628,7500,,,37218,12723,345,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,August,767219,7500,5175840,7500,,,37923,12579,345,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,September,600397,7500,3885466,7500,,,25128,14097,271,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,October,488204,6000,2657950,6000,,,7524,4425,62,,
Acadia NP,ACAD,National Park,Northeast,ME,2018,November,40930,600,245582,600,,,0,0,0,,
